user,time,score,comment
趵突泉景区,2021/4/11,1分 不佳,我在网上买的票，忘记带身份证了。不让进，叫我退钱从新在现场买的的，第二天告诉我退不了票？***。。。。？？？？？？？？？！！。。。。。。。。。。。。。。。。。。。。。***。。。。。。。。。。。。。。。。。。。。***。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。***。。。。。。。。。。。。。。。。。。。。。。。。***。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。
于_浩,2021/4/9,5,不错不错，非常有文化气息。去济南必去打卡推荐
乐乐96,2021/4/9,5,四面荷花三面柳，一城山色半城湖，这说的就是济南三大名胜之一的大明湖。大明湖风景区位于济南市中心偏东北处、旧城区北部，是集水域风光、园林景观、古建筑为一体的公园。
车自由,2021/4/8,5,差评是没有找到夏雨荷
大胖孩儿,2021/4/8,4,小的时候去过，做为省会的济南真的是可玩儿的地方不多，趵突泉算来济南必看的景点吧
大蚊子噼里啪啦,2021/4/8,5,很棒的体验，出票很快，进门验证身份证，方便快捷，以后订票就用携程了，而且还有半价优惠，真的是一次特别满意的体验了！！！！
M29****9632,2021/4/7,5,很好很好很好
我又不是软妹,2021/4/7,5,好，很好，非常好，好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好
ANDYLIU在路上,2021/4/6,5,景色不错，有趣好玩，
M26****2334,2021/4/6,5,泉水清澈景色不错，
_wap1****2110,2021/4/6,5,泉水非常清澈，水多漫至步道上，踏入冰凉舒适！
旭日言,2021/4/6,5,景区不错，喜欢济南的泉，济南泉多，只有这个最为出名
131****7627,2021/4/5,5,济南著名景点了，三股水还是不错的，还有好多各样的泉，大人小孩都喜欢，值得一去
小眼镜张,2021/4/5,5,趵突泉景区，景色很美，泉水清澈。
M49****948,2021/4/5,5,非常方便，提前在网上购票后，刷身份证即可直接进入，省时省事，方便快捷。景区内景点有二维码语音讲解，可以了解趵突泉的历史和象征。另外，济南的春天确实很美！景色不错，
M25****8682,2021/4/5,5,济南趵突泉景区，地方不是很大，但很有名气
133****5097,2021/4/5,5,在趵突泉北门，西边是关帝庙。周末的时候好多人都带着孩子去喂鱼，五龙潭公园的鱼特别有灵性，看见人就都过来了，很适合全家去旅游。&#x0A;【景色】&#x0A;【趣味】&#x0A;【性价比】
M23****2283,2021/4/5,5,免费不要门票呀，而且里面花花和鱼儿很多，水特别清澈，美中不足是现在飘杨絮了
M49****822,2021/4/4,5,挺好的呀啊
M86****53,2021/4/4,4,5A景区，去时正干雨后，天气冷，没有太阳。景区面积很大。
M86****53,2021/4/4,4,五龙潭园子不大，免费，可以去看看。
M86****53,2021/4/4,4,济南第二大泉，挨着解放阁，游人如织，景区附近正在施工，有点乱。
罗托鲁瓦楚庄王,2021/4/4,5,水流量非常大，而且不要门票，还看啥趵突泉
M86****53,2021/4/3,4,趵突泉公园不大，第一张图片的亭子有乾隆爷玉笔题的趵突泉三字。泉眼水流不大，应该没到季节吧。
王中亮,2021/4/3,5,免费的，的确很好看呢，我喜欢！！！！
扎心了忧伤的沙皮狗,2021/4/3,5,最好到大明湖公园里走一走。春天的大明湖到处鲜花盛开?和风吹皱了碧水。湖畔柳枝随风飘摆&#x20;缀满了小剪刀一样的细叶&#x20;不知细叶谁裁出&#x20;二月春风似剪刀&#x20;。粉红色的榆叶梅像丝巾缠满了树枝&#x20;紫玉兰白玉兰映衬在蓝天白云中&#x20;一团团黄色的连翘像硕大的绣球一样在嫩绿的草地上格外醒目。
sharon小,2021/4/2,5,很喜欢济南&#x20;趵突泉也很棒
ben71,2021/4/2,4,还好，景区不大，费用也不高。
jnwalkman36,2021/4/2,5,大明湖的春天来到了水波荡漾，春天的花儿都开啦。明湖。北岸的海棠树。比较旺，在蓝天的映衬下分外妖娆。这里是佛山倒影的著名景观
魏炸天先生,2021/4/1,5,从小学课本上知晓的趵突泉，过了这么多年可算是来了一次，来过几次济南都没到这里游玩，这次算是了却了多年的一个小心愿，没有惊喜也没有失落，就是普通公园的样子，风景挺好的
M35****4566,2021/3/31,5,1111111景色不错，性价比高，总体超赞，有趣好玩，
与人为善有容乃大,2021/3/31,5,在过去的二十多年曾数次路过，均未有闲暇时间去游览一番，遗憾。
131****7627,2021/3/31,5,不错的小公园，免费的，两边都是泉水，还可以拿瓶接泉水喝
M44****1011,2021/3/30,4,景色不错，有趣好玩，性价比高，
东雨馨淇,2021/3/30,4,喜欢这里，从出生到成长的地方。
阅尽_千帆,2021/3/30,5,第三次来了。一次比一次感觉到更好。&#x0A;首先，园内古木参天，泉水叮咚，暗流涌动，可谓清幽。&#x0A;其次，园内仿古建筑林立，布局规整，外形秀丽，可谓雅致。&#x0A;总之，非常喜欢，全五分好评。
齐齐小伙,2021/3/30,4,来济南怎么能不来趵突泉和大明湖呢
M23****7882,2021/3/30,5,景色优美，，特别好
118****866,2021/3/30,4,因为小学语文课文的原因知道趵突泉比较早，除了趵突泉之外也有很多小的泉，可以走走看看。三月正是春色满园的时间，整个园子不大，走走觉得还不错。
118****383,2021/3/30,5,大明湖景区，泉水清澈，好风光！
131****7627,2021/3/30,5,很不错的公园，里面有泉还有好多鱼，可以喂鱼也可以玩水，孩子很喜欢，值得一去
趵突泉景区,2021/3/30,1分 不佳,不要在高德买，绝对的虚假销售！周六提前半小时买的票，检票处显示没有票，又等了十多分钟，依旧如此，无奈去售票处购票，工作人员表示从未与携程有合作，周一显示票已经用过了，联系客服，客服回复说一经售出，当天不用，全额损失！！
M34****9084,2021/3/29,4,甘泉三两注，雨后春笋竹林深，亭台无书声，锦鲤一锅炖不下…不推荐周末去，人多闹腾，园林景观都不错，池子里的锦鲤特别肥，找个自己喜欢的小路走一走，人少的凉亭坐一坐
_WeCh****505073,2021/3/29,5,还行还行还行景色不错，
186****6772,2021/3/29,5,和朋友第二次来了，景色很美。
M36****802,2021/3/27,5,导游很好，夜游关键接地气人少。
M23****3835,2021/3/26,5,几年前去过，景色真美&#x0A;【景色】好&#x0A;【趣味】好
320****497,2021/3/26,5,景色不错，有趣好玩，总体超赞，性价比高，
遇見gf,2021/3/26,5,非常棒。。。。水很清澈。。。。。
M26****5038,2021/3/26,5,还行吧，故地重游
luckbird2019,2021/3/26,5,风景宜人，山水融入画卷，泉水叮咚，四季流连忘返。
Jameslzq,2021/3/25,4,感觉不错，环境优美
180****0622,2021/3/25,5,济南第一景区
魏成年本尊,2021/3/25,5,天下第一泉，客流量很大，非常不错
红糖泡泡,2021/3/24,5,大明湖是济南三大名胜之一，是泉城重要风景名胜和开放窗口。素有“泉城明珠”之美誉。大明湖集水域风光、古园林景观、古道观、古水工、纪念性建筑为一体，具有深厚的文化积淀和高品位的旅游资源，其夜景更是美不胜收，让人流连忘返。
青岛大胡子斑马,2021/3/24,5,每次来到济南都必须要去一次的泉眼，就是黑虎泉，不仅因为这里离着宽厚里特别的近，也是最接地气的一个泉眼。&#x0A;&#x0A;??详细地址：山东省济南市历下区黑虎泉西路靠近解放阁和宽厚里小吃街。&#x0A;&#x0A;??交通攻略：周围的公共交通特别的方便道路比较拥挤。&#x0A;&#x0A;??开放时间：全天免费开放。&#x0A;&#x0A;??亮点特色：&#x0A;&#x0A;1??为什么说这里是最接地气的泉眼呢？第一次来济南的时候就发现这里来打水的居民络绎不绝，各种各样的打水技巧和装水的器皿令人惊叹。而且泉水特别的清澈，当用手捧起来喝一口的时候特别的甘甜，尤其是夏天的时候。&#x0A;&#x0A;2??从解放阁下去，以后是白石泉。这里的泉水清澈可以看到水底的青苔和阳光交相辉映以后映入眼帘，美不胜收，还有那池塘里的鱼儿们好是幸福。&#x0A;&#x0A;3??黑虎泉的泉眼是不在一个半封闭的地方，虽然看不到泉眼的全貌，但是出来的泉水确实十分的汹涌。公园里还有黑虎的雕塑，也是令人闻风丧胆，彰显霸气。&#x0A;&#x0A;??小Tips：可以在打水去打泉水也可以坐游船在水中畅游，在岸边还有大碗茶可以消暑，舒适。
澄丶,2021/3/23,5,素有“泉城“之称的济南最出名的莫过于大明湖和趵突泉了，趵突泉不愧是天下第一泉，泉水明净，水尤清冽。泉清可见锦鲤，应了《小石潭记》中“潭中鱼可百许头，皆若空游无所依，日光下澈，影布石上。佁然不动，俶尔远逝，往来翕忽，似与游者相乐。”甚美矣。
户户大人,2021/3/23,5,春天的趵突泉和冬天是两种不同的感觉。现在的趵突泉是花的世界，各种颜色的花朵争奇斗艳，与如织的有人相应成趣，看起来别有一番情趣。但是人多了，就少了那份缥缈的宁静。
红糖泡泡,2021/3/23,5,趵突泉又名槛泉，为泺水之源。趵突泉闻名遐迩、誉满天下，位居济南72名泉之冠，是泉城济南的象征标识，素有“游济南不游趵突泉不成游”之说。园内波光粼粼的泉池，金壁煌煌的亭台楼阁，构成了一幅奇妙的人间仙境，让人流连忘返。
诺诺,2021/3/23,5,没有时间只能定个趵突泉讲解，导游小蔡讲解的非常惊艳，看着年纪不大，但是讲解的非常流利准确，景区内景色非常漂亮，有种苏杭的感觉，挺满意的性价比高，
真诚7577,2021/3/23,4,游客很多很多，先去李清照纪念堂。李清照是济南章丘人，所以在趵突泉里有个纪念堂。第一次来趵突泉时，觉得趵突泉景区好大，这次来觉得很小，比起昨天去的大明湖，趵突泉实在是很小。
巴萨安德巴萨,2021/3/23,4,大明湖历史悠久，不过历史留下的痕迹不是太多，商业运作还是很明显的
M45****8077,2021/3/23,5,风景秀丽，迷人，值得大家欣赏。
超级宇宙二踢脚,2021/3/23,4,【景色】&#x0A;3月20日特地去了大明湖拍照&#x20;成果不错～后来还去了对面的百花洲&#x20;走过曲水庭街。P8~9的鸭鸭和大鹅就是在百花洲拍的。&#x0A;可惜那天是阴天&#x20;晴天去的话会更好看&#x20;P10是去年年末趁晴天去拍的湖面&#x20;波光粼???
真诚7577,2021/3/23,4,大明湖水色澄碧，堤柳夹岸，莲荷叠翠，亭榭点缀其间，南面千佛山倒映湖中，形成一幅天然画卷，沿湖的亭台楼阁，水榭长廊参差有致，闻名遐迩，游客众多，每年接待国内外游客约两百万人次，在济南诸公园中最多。
趵突泉景区,2021/3/23,2分 一般,真心一般，还不如一个普通的公园。可玩性低，性价比低，
133****7688,2021/3/22,5,很值得一去的地方
卍哆啦A梦的梦卍,2021/3/22,5,有趣好玩，
407c2289c,2021/3/22,4,总体不错&#x20;水质极为清澈&#x20;此前就在纳木错和张家界见过&#x0A;&#x0A;面积不大&#x20;半小时逛完了&#x0A;&#x0A;还有门票不建议在携程买&#x20;公园合作方是**&#x20;携程买票需要预约&#x20;没法即时入园&#x20;很不方便
shr然,2021/3/21,5,趵突泉景区。这几年景区治理的挺好，泉水挺大。
m25****6011,2021/3/21,5,位置很好，出门就可以吃饭逛街，洗手间虽然小但热水稳定，床单也挺干净。缺点就是被子太薄，有窗台的那间还暖和点，粉色屋两个女生住，一晚上没敢动弹，翻身就露出来，暖气虽然没停，但是赶上了降温实在是有点冷。还有吹风机小的像玩具，吹干长发用了四十分钟，太累了。这两天有风，门不紧，总哐当哐当的响，稍微有点吓人。都是可以改进的地方，希望以后客人能有更好的体验。
M44****9293,2021/3/21,4,不错，可惜没有在喷泉的时候去那里，没有看到老舍笔下的济南泉水景色，不过这景色也还是可以的
紫台朔漠sjf,2021/3/21,5,景色不错，
dennis,2021/3/21,4,人很多，感觉景色也就这样了，就看个热闹
精彩人生2021,2021/3/21,5,我个人觉得春天的大明湖公园更美
alanmazheng,2021/3/20,5,景区人文不错
青岛大胡子斑马,2021/3/20,5,济南三大景区之一的趵突泉跟着斑马，一起来看看春天怎么还趵突泉玩耍？&#x0A;&#x0A;??详细地址：山东省济南市历下区趵突泉南路1号。&#x0A;&#x0A;??交通攻略：周边公共交通非常的方便，但是马路非常的拥挤，所以还是建议绿色出行，不要自驾。&#x0A;&#x0A;??开放时间：7:00到19:00。19:00停止入场。&#x0A;&#x0A;??门票价格：周末的话是40，周一到周五是20。持7日之内的泰山或者三孔的门票可以免费。&#x0A;&#x0A;??亮点特色：&#x0A;&#x0A;1??最大的特色当然是趵突泉泉眼，这里的泉眼不断地向外涌出泉水，泉水十分的清澈，整个泉让人看起来心旷神怡，里面的锦鲤也是自由自在的游动，让人不禁想喝一勺泉水。&#x0A;&#x0A;2??景区的布局是一个园林风格。有很多的泉眼，济南也被称为泉城，在趵突泉景区里面也有各种各样的泉眼都是在不停的往外冒泡泡。&#x0A;&#x0A;3??在春节的时候，梅花和迎春花已经开放了，现在这个时间应该是绽放期，所以适合孩子和家人一起来这里春游了，让我们一起来亲近大自然。
Love九,2021/3/20,5,还可以，匆忙走了一圈
我是王大玮,2021/3/20,5,总体超赞，天下第一泉趵突泉，李清照故居，等等等等，三月的趵突泉很美
V阿东,2021/3/19,5,我们是晚上去的趵突泉，景色美，特别是那泉水清澈见底，不愧为天下第一泉，下次有机会还会去。，
lind****ng_30,2021/3/19,5,趵突泉的园林景色比泉池本身更值得观赏，通过携程订票方便快捷便宜
小舍儿,2021/3/19,5,不愧于天下第一泉的称号，必打卡。
晨光里的一棵树,2021/3/19,5,景色不错，性价比高，总体超赞，
永向前,2021/3/19,4,知名的天然泉眼，每天往上喷出清洁的泉水，为大名湖注入活水………
jnwalkman36,2021/3/19,5,春天是济南最美的季节，五龙潭公园的春天更是美如诗画，在清澈的泉水池边各种花儿纷纷绽放，有梅花，杏花梨花美丽，春姑娘来了。
Robinnet,2021/3/18,5,泉城第一名泉，曾经有挺长一段时间没泉水。
果子刘先森,2021/3/18,5,芙蓉街以街中芙蓉泉而得名，街位于珍珠泉群之中。有人说“到了济南没去过芙蓉街就算没来过济南”，这条位于济南老城的老街，凭借其鲜明的民俗传统和各种各样的特色小吃而远近闻名。&#x20;在这里，你会看到，每到节假日，芙蓉街上总是人山人海。这条不宽不长的街道上，不仅汇聚了众多当地美食，街道两旁各色小店琳琅满目，漫步其中，还能欣赏到济南老城的房子，感受济南老文化。当然，大多数游客们还是冲着小吃来的，若是身为吃货的你更是不要错过。
果子刘先森,2021/3/18,5,自然天成，旅游景观，趵突泉，大明湖，
hu****98,2021/3/17,5,园区不错，挺大的，趵突泉没什么可以看的
约克脱脱,2021/3/17,4,可以不错的
150****0271,2021/3/17,5,龙潭观鱼赏花遛娃&#x20;济南人真的好会玩
无为无为-,2021/3/17,4,济南历史悠久的老牌景点，改了取水点后，少了那些打水的水壶，景色更美了。
精彩人生2021,2021/3/16,5,春暖花开的季节，就来济南看泉水吧
jiongj,2021/3/16,5,泉本不大，但公园里人气充足，热闹
139****6413,2021/3/16,4,因为还珠格格而出名的大明湖，湖光山色。
jsk****23,2021/3/15,5,打卡景点。
_CFT0****7987,2021/3/15,5,读小学的时候就读过的一篇课文到了现实景点还是很喜欢的。
小酷儿bobo,2021/3/15,5,不错的景点，价格亲民，风景很好，带老人带孩子都会玩的很好，不错的
MGforever,2021/3/15,5,挺好的，就转转反正可以
Crazy .C,2021/3/15,5,值得一去的好地方。门票价格便宜。趣味性很足。地方也很大。但是去的时候要先研究一下是否是泉眼在处于枯水期。
M37****708,2021/3/15,5,景色不错，性价比高，总体超赞，
135****1140,2021/3/15,5,大明湖景色优美，历史悠久。静怡人。
MGforever,2021/3/15,4,一般，就那个水母挺好看
288****887,2021/3/15,5,去过几次大明湖。挺不错的，对面一直走就是芙蓉街
118****492,2021/3/14,5,趵突泉位居济南七十二名泉之首，被誉为“天下第一泉”，也是最早见于古代文献的济南名泉---是来济南必游的地方。
M59****28,2021/3/14,5,小学课本里面的景点，值得一看。
平山三爷,2021/3/14,5,景色不错，有趣好玩，
_WeCh****575937,2021/3/14,5,景色不错，
M52****377,2021/3/14,5,趵突泉公园是济南一个著名的景点值得一去
我的lxr,2021/3/14,5,因为之前来过一次，所以一开始还在纠结要不要去。来了之后，我很庆幸自己选择了故地重游。时值春日，去踏青无疑是很明智的选择。和十年前的夏天不一样，现在的大明湖已经不再收门票了。所以公园里甚是热闹。微风吹拂着湖面，花儿装点着公园。虽无夏日之接天莲叶，然春日之大明湖亦是美人呐！
投资与旅行相融,2021/3/14,4,很小的一个湖，景色一般吧，但在城市中也算很不错的风景了，听导游说乾隆皇帝南巡也来过大明湖的。坐船不贵，35元。总体一般吧，但还是得来一趟，要不然不算来过济南。
精彩人生2021,2021/3/14,5,花也开了，树也绿了，来济南赏春吧
趵突泉景区,2021/3/14,1分 不佳,太难用了！！！
M27****8309,2021/3/13,5,性价比高，有趣好玩，
M55****514,2021/3/13,5,一城山色半城湖&#x20;&#x20;四面荷花三面柳
老马就是识途,2021/3/12,4,著名的天下第一泉景区，大名鼎鼎。里面有数不胜数的泉眼，还有李清照纪念馆，李苦禅画展。不虚此行
糯米团子lemon,2021/3/12,4,非常著名的景点～非常值得去感受一下
青岛大胡子斑马,2021/3/12,5,??济南三处风景区是非常出名的，但是还有一个隐藏在大明湖和趵突泉之间的景点也是值得去浏览的，这就是济南的五龙潭斑马已经是第二次去这里了，现在门票是免费的了，大家可以有时间去游玩。&#x0A;&#x0A;??详细地址：济南历下区天桥区，步行到趵突泉和大明湖都非常的近便可以在顺便浏览。&#x0A;&#x0A;??交通攻略：公共交通非常的充足，但是作为停车比较麻烦，所以还是建议从坐公共交通工具或者滴滴。&#x0A;&#x0A;??开放时间：7:00到10:30&#x20;，10:00截止入场。&#x0A;&#x0A;??门票价格：免费，凭健康码，测量体温器可入内。&#x0A;&#x0A;??亮点特色：&#x0A;&#x0A;1??五龙潭主要的特色自然是门口的五条龙，虽然不是特别的凶，但是还是比较有特点的，在旺季的时候，龙的嘴里可以出出水来。夏天的时候，感觉还是比较清凉，公园虽然不是很大，但是还是有一片泉水，特别清澈的地方，这里还有一桌台楼从楼上观看景色还是不错的。&#x0A;&#x0A;2??公园里的泉水的水质特别的清澈，里边的锦鲤特别的多。公园是一个平时可以散步的地方也是可以遛弯儿的地方，不过要注意安全，避免意外。&#x0A;&#x0A;3??这里还有秦琼祠，这一种人文和自然景观相结合的地方还是很值得打卡的。
me****daz,2021/3/11,4,泉水从地下喷涌而出，在池内翻滚，若是自然景象，确实让人赞叹。不知现在看的泉景，是否与几百年前康熙帝观景后，兴奋写下“激湍”时的景色相近。趵突泉景区内的建筑非常有特色
北京拍子,2021/3/11,5,有趣好玩，景色不错，
m20****80,2021/3/9,5,人太多景色不错，
大头happy,2021/3/9,5,大明湖铁公祠，是为了纪念铁铉建造的祠堂，足以见得济南人对于铁铉的敬仰。铁公一生铁骨铮铮，忠于朝廷，可惜结局太惨了，铁公祠值得一去。
趵突泉景区,2021/3/9,1分 不佳,太好了 环境好 文化底蕴丰厚的济南
木子狸狸,2021/3/8,5,景色不错，性价比高，总体超赞，
青岛大胡子斑马,2021/3/8,5,??济南的三大景区就是千佛山，大明湖和趵突泉。今天我们跟着斑马一起来看一看，济南的大明湖景区吧。&#x0A;&#x0A;??详细地址：山东省济南市历下区大明湖路271号。&#x0A;&#x0A;??交通攻略：因为不是当地人，所以也是导航过去的济南没有地铁，但是公交还是比较方便的，因为很多景区都是在一起，所以步行也可以，周边的交通还是比较拥堵的。&#x0A;&#x0A;??开放时间：五点到22:00，22:00停止入内。&#x0A;&#x0A;??门票价格：免费，需要健康码。&#x0A;&#x0A;??亮点特色：&#x0A;&#x0A;1?来过很多次大明湖了，但是每一次来的感觉都是不一样的，这个景区的面积还是蛮大的，区域还是很多的。当看到湖水的时候心情就是很释然，希望自己的胸怀能够像湖水一样的广阔，但是又要象湖水一样的宁静。&#x0A;&#x0A;2?超然楼，北方第一楼这个楼是额外收费的，可以上到楼上观看到整个大明湖的景色，里边也有很多历史记载的东西，从外表来看非常的壮观，也希望有机会能够登上这座楼来观看景色。&#x0A;&#x0A;3?都知道大明湖畔的夏雨荷，当然这里也有一个雨荷亭，虽然在一个角落里，但是还是被斑马发现了，有一丢小时候的怀念，还有一个比较有意思的是可以投币打铃以后就可以喷出水来的那个泉，驻足观看了好一会。&#x0A;&#x0A;??小Tips：这是一个和家人一起来非常好的地方也有一些游乐设施和一个海底水族馆，也可以在大明湖上游船观赏景色总值让我们在春天里行动起来吧。
