user,time,score,comment
139****4383,2021/4/21,5,晚上最美，白天差点
平安快乐小马驹,2021/4/21,4,价格有点高
iuiu知恩,2021/4/20,5,非常推荐！北有台儿庄，何必去丽江！
贝贝婷1998,2021/4/19,5,鲜花云集，灯光璀璨，非常美丽～
m64****14,2021/4/19,5,性价比高，有趣好玩，总体超赞，景色不错，非常不错，比预想的要好很多！
安昙野市司马颙,2021/4/19,5,有趣好玩，总体超赞，性价比高，景色不错，
_ZFB****07596,2021/4/19,5,景色不错，美女摇橹船，人靓歌也美，夜景更是辉煌，大人和孩子玩的都很开心
203****561,2021/4/18,5,景色不错，性价比高，
根室市盖延,2021/4/18,5,夜景不错，晚上酒吧唱歌的多，还有好多传统节目表演
Duan小娜,2021/4/18,5,里面特别大，晚上开灯以后特别好看。坐船绕一圈特别有感觉。缺点就是商业化太明显了
_WeCh****912638,2021/4/18,5,有趣好玩，总体超赞，景色不错，性价比高，建议没事带孩子去玩，小朋友非常高兴????????????????????????????
肥仔MaMi,2021/4/18,5,很有意义的一座古城，很不错
M46****5881,2021/4/18,5,夜景非常美
旅行的新驴,2021/4/17,5,总体超赞，性价比高，有趣好玩，景色不错，完美的一次旅行，好评
_CFT01****1727514,2021/4/17,5,6666非常好
131****2220,2021/4/17,5,非常好的体验总体超赞，性价比高，有趣好玩，景色不错，值得推荐。
_CFT0****4564,2021/4/17,5,朋友一起去古城玩玩
袖手倾天下丶,2021/4/17,5,比较好，听说夜景非常不错，特地从济南来游玩一下。期待晚上的游玩。
132****4389,2021/4/17,5,有趣好玩，景色不错，总体超赞，
脚下的星球,2021/4/17,4,景色不错，对外地人不友好，票价和当地人差太多
一根毛,2021/4/17,5,第二次来了比上次来的时候好多了，项目也多了，吃饭的地方也有了，感觉在里边住着挺舒服的
M35****823,2021/4/16,5,景色不错，有趣好玩，性价比高，总体超赞，
字瘦雨寒,2021/4/16,5,性价比高，总体超赞，有趣好玩，景色不错，
M31****2195,2021/4/16,5,这次去人有点多，不过多了花灯，女朋友玩的也很高兴
Gloria1103,2021/4/16,5,很有民国风，难得在鲁南还有这么漂亮的古镇，值得一去。每天不同时段有各种表演节目。我觉得民宿酒店一定要住在古镇里面，方便晚上看表演。有幸看了铁树银花的表演，真的很棒。白天坐小船游览，听摇橹美女唱歌，很休闲。
M46****1796,2021/4/16,5,总体超赞，景色不错，有趣好玩，最好下午去，白天没啥好玩的，夜景比较美，一点要打卡，晚上九点有打铁花演出，六分钟，在广场上面，不要错过哦
傍晚猪,2021/4/16,5,门票价格为啥不能一视同仁，还有分地区，这个景点不属于中国吗
M46****7401,2021/4/16,5,人很多，也有风景不错的，古城内都是一些商铺，还是晚上的夜景好
M32****9717,2021/4/15,5,景色不错，有趣好玩，总体超赞，
逆风飞翔,2021/4/15,5,有趣好玩，性价比高，总体超赞，景色不错，
巫山秦观,2021/4/15,5,景色不错，有趣好玩，尤其是晚上的灯展和表演都挺好。孩子玩儿的很开心。还是值得一看的。虽然水镇现在多起来了，台儿庄古城还是有自己独特的地方。
什么啥啥与啥啥,2021/4/15,4,从枣庄到古城坐公交得两小时，拼车一个小时，***，黑天挺好看，表演很多且免费
M29****4715,2021/4/14,5,?住宿环境很不错，服务很热情。
历历山河-,2021/4/14,5,总体超赞，台儿庄在文化和非遗这一块做的太棒了，有很多演出，可以提前关注公众号获取演出时间表。皮影，打铁花，高跷，舞龙舞狮，曲艺，安利
_sem1****89959,2021/4/13,5,比较满意吧，距离景区很近，因为是阴天，一楼有点冷，如果是晴天，入住的感觉应该会更好吧！
_WeCh****64412,2021/4/13,5,挺不错的&#x20;?服务人员友好&#x20;也有一般般&#x20;我建议买全程的&#x20;十分好看&#x20;最好又买了一次票?
163****805,2021/4/13,5,晚上去的，人不多，但是灯光非常美，非常漂亮，让人形象深刻，值得一玩。景色不错，有趣好玩，性价比高，总体超赞，推荐给大家。
M24****2861,2021/4/13,5,不错性价比高，景色不错，总体超赞，有趣好玩，
台儿庄古城,2021/4/13,2分 一般,如果你们的城市有那种仿古街的话，就完全没必要来这，这就是个plus版本而已。到处都是商铺，就是个大型的商场，但关键你见过哪个商场进去消费还需要拿160的门票吗。。。有钱没地方花了。。。。民宿也很不规范。。到处是一锤子买卖。。唉。。景色一般，性价比低，。。
M17****794,2021/4/12,5,总体来说还算可以，但是缺点是景区绿植花草树木无人打理，窜出直条特别高，甚至部分外形影响美观，有的地方是光秃秃的土地，种观赏植物价位高，但这种成本投入是暂时的，吸引游客多了也就扯回来了，想办法种一点绿草也行，这个望改进，跟古城这个称呼更相呼应，而不是好多地方没有灵性！
D96****03,2021/4/12,5,整体不错，看了十几个古城了，台儿庄是比较大，比较好玩的，晚上的动物灯光秀挺好，孩子很喜欢！
斯坦豪斯阿赛姆布莱克,2021/4/12,5,台儿庄古城
luy****ex,2021/4/12,5,便宜，方便，快捷
台儿庄古城,2021/4/12,1分 不佳,非常坑爹的一个景点，唯一的差评留给这里。商业气息浓厚，160的门票贵的离谱，里面就是饭店商店客栈综合体。里面住宿非常贵而且条件简陋。一副穷疯了抢钱的嘴脸，坐船15分钟100块每人，婴儿也收费50。古城周边乱糟糟脏兮兮，国家级贫困村既视感。自驾游去的还领一张罚单，超个车就算逆行。去一次绝对不想去第二次的地方，负分滚粗
M35****2296,2021/4/11,5,值得去景色不错，
M46****3863,2021/4/11,5,夜景真心不错
M17****334,2021/4/11,5,里面古建筑呀，水呀，船呀，灯光效果很好。不喜欢的地方时，有好多小吃。价钱捎贵了一点。一张票可以玩三天。晚上看看夜景，很好的。
300****390,2021/4/11,4,景区风景还不错
201****526,2021/4/11,5,还不错，70岁的我陪老婆、女儿逛古城，依旧兴趣盎然。
M24****3344,2021/4/10,5,景色不错，有趣好玩，
M29****6873,2021/4/10,4,总体来说还不错，去的时候下毛毛雨，打伞和老公溜达挺不错，比较震撼的是打铁花，因为没有见过嘛，吃饭建议去景区自营的好，我们去了一家私人开的花钱不说了，关键是饭难吃，太齁了。照片传不上去啊
1976JJ,2021/4/10,5,非常漂亮的古城，浓重的文化底蕴，悲壮的历史，记载着历史的苍桑。
_WeCh****41825,2021/4/9,5,总体超赞，性价比高，有趣好玩，景色不错，
M94****58,2021/4/9,5,台儿庄古城里面很大，景色很美，商店物价也不贵，很亲民，没有宰人。适合亲自休闲游。
_WeCh****078608,2021/4/9,5,值得去看看
zjwzym,2021/4/8,5,台儿庄古城的夜景很美，非常漂亮。
M41****3714,2021/4/7,5,景色不错，
M39****080,2021/4/7,5,夜景很美，比白天的景观好。
M22****9548,2021/4/7,5,这是第二次来了，第一次陪妈妈，这次陪老公。老公是医务人员，带好资格证免费。这个160的价格是三天之内随便进，刷身份证的，不用换票，总之非常好，我们前一天中午到的，玩了一下午加一晚上，第二天又玩了一上午，老公说还没玩够！以后还来。
_WeCh****281912,2021/4/7,5,景色不错，总体超赞，
300****501,2021/4/7,5,台儿庄古城景色很棒，值得一去
星星火1399,2021/4/7,5,景色不错，有趣好玩，
M25****4352,2021/4/6,4,再去台儿庄古城，一定从西门进。我们这次从客户服务中心过去的，还又多花了20元坐了客船过去西门。然后才进的古城。客服中心外面停车场，一次性15元（感觉有些坑）160元的成人票。古城景色不错，就是商业化气息太浓了，工作人员都很热心（问路指路都很耐心和热情）。一进门还有八路军表演，有趣好玩，
M24****3747,2021/4/6,4,夜景不错，热热闹闹的，玩得比吃的好
M46****6490,2021/4/6,5,景色不错，夜景更美，摇橹船上的姑娘唱歌太治愈了，超喜欢，性价比高，里面的东西都不贵，和外面一个价，第一次去景区买东西不涨价的，就冲着一点，真的很良心了，吃的黄花牛肉面，煎饼果子卷大葱，辣子鸡，鸭蛋粉皮，凉皮，各种小吃，无一踩雷，值得一去
小峰hi,2021/4/6,5,有趣好玩，总体超赞，景色不错，
M27****3639,2021/4/6,5,景色不错，总体超赞，性价比高，
M25****0182,2021/4/5,5,景色不错，值得再去！
小思绪185,2021/4/5,5,景色不错，
M46****6255,2021/4/5,5,有趣好玩，总体超赞，景色不错，
M23****4701,2021/4/5,5,每年都会去一次，这应该是第四个年头了，领略过乌镇的古朴，苏州的雅致，家门口的台儿庄是厚重的历史中夹杂着温婉和大气～作为一座战火中的英雄小城，作为曾经繁荣的运河码头，台儿庄带给我太多惊喜。遗憾的是导游的时间太短，历史故事没有听的太全面，每个景点介绍的也不详细，留下些许遗憾，也正是这些遗憾趋势我每一次的台儿庄之行...性价比不高的原因在于酒店的价格浮动太大...门票不知道为什么只限定几个地区很便宜...山东省内的还划分出了四十和一百三十五的差距....划船不要去爱河码头...小哥哥不给唱歌介绍的也不全面...走的路线乌漆麻黑的...体验感较差...关键是价钱还不便宜
擅长急刹,2021/4/5,5,不用取票，用着方便
M43****0134,2021/4/5,5,非常好，值得来
柳鬼,2021/4/5,5,夜景非常不错，和大多数古城相似，但也有自己独到的特色，各种表演丰富，尤其是晚上的表演，值得观看。白天的话基本就是商业街的形式，购物+餐饮+风景拍摄。物价比较贵，各种各样的贵，当然考虑到房租和氛围，可以理解。
管我干嘛呀,2021/4/5,4,门票价格太贵，其实就是一个大型商业街，里面有酒吧街，各种小吃，卖东西的，建议提前一天购票，价格在140~145，某宝旗舰店就有，当日购票160
M42****697,2021/4/5,5,晚上灯光很好看，可惜没逛完，十二点之后就关灯了
M44****721,2021/4/5,5,疫情过后的小长假，之前想到人肯定很多，果不其然，人山人海。台儿庄还是美的，尤其是夜景。说说景区之外的小建议，对于5A&#x20;级的景区，景区外的管理稍弱，满大街的电动三轮车，横冲直撞。对外来的游客会造成不好的印象，建议对景区外严格管理
M46****1628,2021/4/5,5,不错的古城
馨雨家园,2021/4/5,5,总体超赞，性价比高，景色不错，夜景也超美，既有美景，又有沉淀，值得拿出时间来好好玩玩！
ZZTOPBeijinger,2021/4/5,5,三月初我们来到了山东枣庄以南的台儿庄古城旅游。这是一个非常值得来参观游玩的地方。建议在此住上一夜，以观赏白天和晚上不同的景色和活动。&#x0A;台儿庄地处江苏、山东交界地，位于枣庄以南，徐州东以北30公里。全球最长、最古老的京杭大运河贯穿全境，也是南北漕运的枢纽。遗憾的事来此的道路在下高速的最后一段不是很方便（不论是从北边来走新台高速、或者走枣台省道，还是从南边徐州过来，都要经过一段30多公里绕道，而且大卡车密集，交通事故风险大）。从北京出发一路开来高速上车辆不多，非常顺畅，但是到了枣庄之后，路上限速大大降低，虽然沿着大运河而行，一路风光秀丽，但是限速陷阱很多，驾车一定要小心观察。&#x0A;此地为大运河交通枢纽，自古有着重要战略作用，是兵家必争之地。古代就有重兵驻守，乾隆皇帝几次下江南也来此停留，所以是古城。而抗日战争中著名的台儿庄大捷也是在这里完成的。说是大捷，也是国军用了几倍于日军伤亡的代价获得的。&#x0A;来此游玩应该在中午或者下午两点之前到达（我指的是三月初的季节），这样在游玩夜景之前还有5个小时以上的时间转遍景区各个景点，包括晚餐。尤其应该花点时间参观台儿庄血战遗址，闭上眼睛想象硝烟弥漫的战场；祭拜在此奉献生命的数万名先烈。&#x0A;我们早上6:00离开北京（正好是我的车限号日），14:00到达古城的酒店（住的是湖光月色客栈，在东门附近的湖边上，进出东门很方便，特此推荐）。汽车不能开进古城，在东门外有一个大停车场，早点到可以找个近东门的位置。否则拉着行李箱走进古城还真的比较麻烦。同时找一个比较近东门的酒店也很有必要。&#x0A;入住手续办好了就可以一路走走停停观景了。大门口有古城地图，可以按照地图标出的景点自东向西慢慢游玩。由于春节刚过不久，此时属于淡季，古城里有人不多（据说4月底开始又要多起来）。记住在东部的复兴广场，这是游船上下客的中心，也是晚上“钢花”（低高度烟火）表演和苍龙戏珠表演的地方。广场对面是写着“台儿庄”的复兴楼，晚上此楼灯光照起，在隔开复兴广场和复兴楼的河面上倒影非常漂亮。在西门可以乘游船回到复兴广场。游船上挂着红灯笼，船娘身着红色衣服，边划船边讲解。一路穿过数个拱桥，拍照出来另有一番滋味。
M15****823,2021/4/5,5,非常好，省钱了
300****901,2021/4/5,5,整体景色较好，需要提升人文内涵。多推出有趣味性的节目，商业气氛太浓了。
王小皮2020,2021/4/5,5,总体来说还不错，就是票价不亲民。
M49****516,2021/4/4,4,里面挺古香古色的，尤其是摇橹船，建议乘坐一次，摇***的姑娘都挺好看的，还给唱两首歌。适合情侣去游玩，带孩子不大适合，小孩不喜欢。里面的小吃不少！夜晚的夜景很美！
湘雨-潇潇,2021/4/4,4,夏天去的，好热好热，没怎么逛，还行吧
知觉感悟,2021/4/4,5,白天感觉一般。但是夜间可***，白天和晚上像是两个地方，整体体验不错
_WeCh****274815,2021/4/4,4,总体感觉还不错
穿拖鞋de上帝,2021/4/4,4,整体不过，消费偏高
118****854,2021/4/4,4,景色不错，有趣好玩，
M31****7133,2021/4/4,4,晚上夜景很好看呢，也有很多表演节目。
xhz111015,2021/4/4,5,很喜欢很棒！有趣好玩，
台儿庄古城,2021/4/4,2分 一般,驱车几百公里，去看十年前盖的旧房子，能打卡的景点都关着门，也只有晚上去看看夜景坐了个摇撸船安慰了自己一下，以后不会再去了，性价比太低
M46****0617,2021/4/3,5,景色不错，票价太高！
M29****4095,2021/4/3,5,太好了，太方便了，太美了景色不错，总体超赞，性价比高，台儿庄的夜景真好看，喜欢这样的调调，喜欢这样的船，喜欢摇船的妹子，人美，唱的歌也好，大家来台儿庄一定要晚上坐摇橹船，不一样的味道。
M44****822,2021/4/3,5,性价比高，有趣好玩，景色不错，总体超赞，
M26****4886,2021/4/3,5,有趣好玩，景色不错，总体超赞，
130****9782,2021/4/3,5,换票速度很快，电子票用着很方便，就是停车太费劲了，停车场还有待改善，不过里边的景色很好，尤其是夜景很漂亮，带着老人孩子游玩，挺不错的，值得推荐。
_WeCh****93884,2021/4/3,5,古城风景秀丽
M35****592,2021/4/3,5,有趣好玩，景色不错，
白木雨林,2021/4/3,5,风景不错，雨天不作美，有一些活动取消了。
爱游走的城市猎人,2021/4/3,5,性价比高，有趣好玩，总体超赞，景色不错，好评！
惦脚kiss,2021/4/3,5,值得一去的地方，夜景是相当的不错??
南回归线以南,2021/4/2,4,门票居然160&#x20;导致游客稀稀拉拉&#x20;不过夜景很漂亮?
M46****4116,2021/4/2,5,还行吧，就是去的时候淡季
我想多出去走走,2021/4/2,4,不错，票价多少有点高
祖国山河无限好,2021/4/1,5,朋友经常来玩，台儿庄古城确实不错的，有机会一定要开玩一下，可以找我
M43****5830,2021/4/1,5,下午到的，住了一晚，第二天中午返程。如果时间充裕，比较舒适合理的是两个白天加一整晚，一天逛东城，一天逛西城。我们比较赶，有个博物馆没有去，因为还要再绕路过去，就各半天。&#x0A;春节去的，类似于庙会活动，打铁花好看，初看惊艳，但是半小时一直一个花样就有点徐了。一天有好几场旱船高跷龙灯表演。&#x0A;可以晚上坐个摇橹船，导游小姐姐还会给唱小调和讲解，因为我们当晚不出去，所以就坐的往返。
Hxj0403,2021/3/31,4,在华北地区能给我眼前一亮的感觉
M48****916,2021/3/30,4,枣庄周边的地区是40元门票，全国其它地方都是160元门票，这个区别大了点。论160的话是非常不值。
M24****6700,2021/3/29,5,总体超赞，
118****880,2021/3/29,5,景色不错，
人送外号大壮,2021/3/29,5,总体超赞，
M49****697,2021/3/29,5,一定要夜里做船，景色好看。妹子唱得歌不错，如果时间再长点就更好了。
Tai_阳儿,2021/3/29,5,途径台儿庄，真不知道这个景区这么好，还会再来，门票买一次可以玩儿三天，建议不要再景区住，太吵。自驾来讲睡不好觉很危险。值得一去
禾田麻麻,2021/3/28,5,环境好，家人都很满意
M22****158,2021/3/28,5,景色不错。
大脸,2021/3/28,4,景色不错，
魏爱雷,2021/3/27,5,非常不错&#x20;管家和老板人都很好&#x20;可以在那吃饭&#x20;点菜也可以到屋里吃&#x20;窗户后头就是运河&#x20;晚上夜景非常美。景色不错，总体超赞，性价比高，有趣好玩，
M30****4051,2021/3/27,5,景色不错，
M49****761,2021/3/27,5,方便，直接刷身份证进去，比现场买票便宜
_WeCh****39122,2021/3/26,5,总体还不错！
M45****9405,2021/3/26,5,值得再来一次
M39****0949,2021/3/26,5,非常满意的一次行程，景区内管理的到位，物价很亲民，服务很热情，节目丰富多彩、物品琳琅满目，仅酒吧街南向胡同内有家特色小吃吃的很遗憾。
E02****17,2021/3/26,4,景区环境非常美，夜景更是漂亮，尤其是舞龙和打钢花表演非常惊艳，只是我们周二去的，白天许多表演都没有，有点遗憾。吃到了台儿庄名菜：运河鲤鱼&#x20;辣子鸡和煎饼
M30****1369,2021/3/25,4,值得一去的景点，比青州古城好很多，晚上灯光很漂亮，整个古城卫生、规划都比较不错，消费价格适中，周边停车场地面没有硬化，管理一般私家车感觉没大有安全感！有趣好玩，景色不错，
M29****1797,2021/3/25,5,与其他古城类似，晚上的灯光秀还不错
午夜心情-,2021/3/25,4,台儿庄古城，地理位置还可以。周边还算是很方便。古城夜景很美，人也不少。带着家人朋友转转，吃吃小吃，看看夜景还是不错的。值得溜溜
宁静致远,2021/3/25,5,古城有味道，夜景非常值得推荐一下，假期愉快的玩耍一下
台儿庄古城,2021/3/25,2分 一般,售票价格明显欺负外地人，外地人来玩和周边三市价格差价很大。玩归玩不在乎这点钱，但是玩的不舒服。有待改进，
老猫猫1,2021/3/24,5,携程买票方便，可以用三天。
大晶晶姑娘,2021/3/24,5,景色还不错
丫头,2021/3/23,5,景色不错，赞
M44****1187,2021/3/23,5,台儿庄古城总体来说非常不错，景区内小桥流水亭台楼阁，仿古的?筑走在里面仿佛回到了古代r，持别是中正街走在街上仿佛回到了以前的上海，晚上夜景持别的好看，真是金壁辉煌让人流连忘返。
189****6033,2021/3/23,5,喜忧参半，还有提升空间
台儿庄古城,2021/3/23,2分 一般,一般般吧，累。
mxm_1983,2021/3/22,5,去过一次，很不错。有机会一定再去！
缘起净明,2021/3/22,5,不错的旅行
祖国山河无限好,2021/3/22,5,一定要过来看看台儿庄古城，夜景真的很漂亮，有机会带着亲人过来玩
M17****143,2021/3/22,5,夜景很棒！
台儿庄古城,2021/3/22,1分 不佳,门票太贵 不好玩
M24****9684,2021/3/21,5,几年前去过乌镇，台儿庄和乌镇在外貌还是比较相似的。但是台儿庄更有内涵，景区安排了很多民俗表演满满当当的，夜景美不胜收！摇橹船一定要在晚上做、一定要做往返的，虽然票小贵但是一定会留下很深的印象的！老人孩子都是免费的、我们一行5人只有两名成年人需要买票！我们玩了整整2天两夜非常满足，停车费一次10块轮次收费也很人性化，十分推荐的好景区性价比高，
罹天烬6,2021/3/21,5,景色不错，尤其是夜景
m21****675,2021/3/21,5,台儿庄古城夜景很漂亮，值得推荐。住宿，餐饮都方便。价格美丽，环境不错。一定景区内民宿，很多，不用从网上预定，美食推荐运河鲤鱼。景色不错，总体超赞，有趣好玩，
ZGJ789963,2021/3/21,5,有趣好玩，台儿庄景区东门
M24****0732,2021/3/21,5,火龙钢花好震撼！！不虚此行！！
M31****5972,2021/3/21,5,超级棒，出站口有专人接，去古城的车都是出租车，车内很干净，司机师傅也很好，古城夜景很美，这次去还有花灯看，服务很棒！
谢天谢地起飞了,2021/3/20,5,以前夏天去的感觉很美，这个季节不太适合去，也没什么人，最好初夏去感觉会更好，不过这次带着父母去的，转了转还是很有意思的。
li****g28,2021/3/20,5,导游讲解很好。声音亮口音标准，服务耐心细致，知识丰富，数据准确。讲解到台儿庄大战时，表情丰富，正义感强烈感染到我们每一个人。这个导游请的非常值。
M32****6512,2021/3/20,5,美好的回忆～
ㄗs:孓小力O啠,2021/3/20,5,商业化东西差不多，夜色还行，古镇内住宿吃饭物价很优惠，就是门票对外地人不太友好，价格太高，山东人去比较合适。
M30****3911,2021/3/18,5,景色不错，有趣好玩，
M24****0484,2021/3/17,5,景色不错，性价比高，有趣好玩，总体超赞，
Widelialin,2021/3/16,4,古城很多店铺都没开。晚上夜景很漂亮。21:00点火龙钢花表演非常棒，值得观看！
携程旅行顾问阿厉,2021/3/16,5,古城很美，特别是夜景
彡蒹葭苍苍丶,2021/3/16,5,总体超赞，
Trip_试睡员,2021/3/15,5,去就可以了，夜色超级超级超级超级赞????赞
M33****8765,2021/3/15,5,台儿庄古城旅游人气渐旺，景区游玩知名度提升，古城区域布局规划精巧别致，融合江南水乡风韵和南北方建筑特色，形成的历史文化底味与寻古探新融汇贯通经典结合，是国内文旅景区重现再建的成功示范。
青衫薄剑,2021/3/15,4,本地人和外地人区别对待（价格相差4倍），该景点比平遥古城差远了。
嘉荟POPPY,2021/3/15,5,整理相册翻到了应该是2018年3月去的，转眼三年已经过去了，发生了这么多事…这也是我去过的第一个古城，当时从枣庄站下来坐公交1个多小时？具体记不清了，总之很久很漫长的路程，抵达时已经是晚上了，进了古城往客栈走的路上吃了口饭，当时觉得这山东菜煎饼是真好吃啊，以至于后来真要吃吐了??找到客栈放下东西欣赏了一番夜景，那时候人也不多，夜晚的古城实属有些太安静，有点悚然，不过对于去古城旅游来说还是打开了很美好向往的一个选择吧，以后有机会再去别的古城多多体验体验～
M45****0403,2021/3/15,5,总体超赞，景色不错，性价比高，有趣好玩，
台儿庄古城,2021/3/15,2分 一般,可玩性低，景色一般，性价比低，
深街酒肆baby,2021/3/14,5,性价比高，有趣好玩，景色不错，总体超赞，自驾到东门停车场，10元无限停。网上订票，带齐东西刷脸入场，在复兴广场附近定民宿，我定的阿里山，因为它离复兴广场不远，而且那条巷子的章鱼小丸子真好吃，哈哈！
深街酒肆baby,2021/3/14,5,非常棒，值得一去！我们下午15：00自驾开车到东门停车场，10元无限停。网上购票直接刷脸进场，要把东西全部带齐，然后在里面距离复兴广场附近找了家客栈（我们找的是阿里山，店长会说话，让人很舒服）。主要景点都在复兴广场附近，夜景很美，后半夜酒吧一条街也很炸，下次过生日再去那里过！
