user,time,score,comment
虹化公子,2021/4/11,4,如果没有讲解，除非特别了解孔子和儒家文化，否则看起来，只能是景色一般，纯粹的感受一下氛围。当然，当地导游基本都差不多，看个人选择了。
_WeCh****126190,2021/4/11,5,***
白木雨林,2021/4/11,5,很好，值得一去。
happy小猴子,2021/4/11,5,感谢导游娜娜细致的讲解
菜鸟鹰,2021/4/11,5,性价比高，景色不错，有趣好玩，总体超赞，
清风拂面1022,2021/4/10,5,总体超赞，
631****142,2021/4/10,5,遇到了好的解说，非常到位，把孔子的生活表达的淋漓尽致，还会灌口，总体超赞，值得一来！
M27****8321,2021/4/8,5,景色不错，有个碑林喜欢书法可以看看，
M41****415,2021/4/8,5,孔林的孔庙，孔府，曲阜的三孔。
曲阜三孔,2021/4/8,2分 一般,门票价格有点高性价比低，
美丽的地球,2021/4/7,5,非常值得一去的景区，就是各个景区之间的交通不是很方便。
-_-_-,2021/4/7,5,门票很方便，刷身份证即可。地方不大，半天可以看完孔庙和孔府，最好请个导游給讲解一下。孔林是第二天去的，除了孔子及其子、孙墓之外，实际就是孔家墓地，随便看看了
三孔景区,2021/4/7,5,"三孔(孔府！孔庙！孔林)！孔子的故乡！我国文化的发源地！丰厚的文化底蕴！
孔府！是以前孔家人居住的地方，里面房屋布局合理，古典的中国传统建筑，但也处处提现着严重封建的思想。
在孔庙里，有些大大小小的庙宇，各个历史悠久，房梁上的牌匾都是各个皇帝的提笔作品。
                            
	                            
		                            "
古儒2404,2021/4/6,5,方便与快捷，较好避免不必要的拥挤。这次正好在清明季节去祭孔，
三孔景区,2021/4/6,5,"山东曲阜一日游
      终于来拔草了，多少游客必来游玩的圣地。
     这里野导游太多，缺少管理，走哪里跟哪里很烦人。还有人工三轮车夫跟着屁股后边问个不停。想好好享受一下游玩的感觉一下就没了。
      进到孔庙就不会有那些人跟着了，游客也不是很多，观看了年代碑文，因为年代太久，有些模糊了。
     孔老夫子，看到他的第六十七代传人在给游客用姓氏+名字作诗在扇子上留纪念。
    了解一下历史文化充实一下自己，还是不错的。
                            
	                            
		                            "
栖居云霞,2021/4/5,5,总体超赞，
仲夏夜闪闪萤火虫,2021/4/5,5,赞。zzzzz
118****787,2021/4/5,5,非常值得去看
長弓贯日,2021/4/5,5,挺方便的呢
F冯建国,2021/4/5,5,到了山东，一定要到曲阜三孔看看，尤其是在春暖花开的季节。
_WeCh****972850,2021/4/5,5,还行景色不错，
DavidRen,2021/4/5,4,比较无聊的景点
M44****8794,2021/4/4,5,值得走一走，看一看，逛一逛。
e10****05,2021/4/4,5,人很多啊，很多旅行团，一个门槛接着一个门槛，要懂历史才能好好感悟。
138****6028,2021/4/4,5,刘导讲的确实很棒，这个钱花的超值！深入浅出，引用典故，用孩子也可以听懂并接受的话语娓娓道来。三个小时的时间，一晃而过！来曲阜，学的是文化，靠谱的讲解，真的太重要了！
wang juan,2021/4/4,5,景色不错，
安塔利亚隆科多,2021/4/4,5,景色不错，有趣好玩，性价比高，尼山书院酒店宾客服务管家裴洪娟服务热情周到！
三孔景区,2021/4/4,5,"游孔庙有感
                       
     我最敬佩的人——孔子
     在历史的长河里有许许多多的名人，就像天空中的星星在闪耀，而孔子就是那颗最明亮的星星，从古一直影响至今。
    孔子名丘，字仲尼，是春秋时期鲁国人。我国思想家，教育家，是儒家学派的创始人。被后人称为“至圣先师”和“万世师表”。
    孔子是一名优秀的老师，据说教的3000多名学生里有72名杰出人物呢！他教弟子的话被弟子们写成一本书，便是大名鼎鼎的巜论语》。其中有一句话令我印象深刻，“言必信，行必果”。指说出的话一定要足以让人信任，行动了就一定要有结果。就像我的付老师说的：做人要有诚信，办事要有效率。所以孔子告诉我们的话直到现在，我们还在遵守呢。
      孔子自己也还是一个勤奋的学生呢：“三人行必有我师焉”。曾经，他的老师教他练琴，几次告诉他，可以练下一首曲子了。孔子却觉得还没有掌握曲子的精髓，依然苦苦练习这一首曲子。十几天后，孔子对老师笑着说这首曲子是讲周文王的吧！老师听完，惊呆了，原来这首曲子就叫：《文王操》。
        孔子有许多至理名言教育了世世代代的学生，正如成化碑所歌颂：天不生孔子，万古如长夜。天生孔子，为天地立心，为生民立命，为往圣继绝学，为万世开太平。孔子将永远活在我们心中。       
                            荔园四（1）班刘雅丽
                            
	                            
		                            "
悦隐86,2021/4/3,4,景色不错，
M23****3640,2021/4/3,5,性价比高，总体超赞，
zhuj****31222,2021/4/3,5,总体超赞，
三孔景区,2021/4/3,5,"三孔景区就是孔庙孔府孔林三个景区的统称
景区不是很大 如果不请导游的话可以进到景区后租一个自助讲解机 押金200 租金三十还取都很方便 只有孔庙知识点多一点 我们到孔府时候门口有讲解只需要20-30就可以了 需不需要导游还是看自己吧
                            
	                            
		                            "
淏羽,2021/4/2,5,很不错，孔圣人之地，去了一定要找个导游好好讲解一番，比自己看要好很多，里面最多的就是书法大家的字，鄙人喜好书法，从头买到了尾，各有所好，但是字确实写的不错，对了，导游到里面也有，比外面的要便宜哦，景色不错，有趣好玩，总体超赞，性价比高，
三孔景区,2021/4/2,5,"三孔景区｜山东旅游｜济宁旅游
上周末去了曲阜，看了看三孔（孔府孔庙孔林），蛮有意思，加上春天到了，花花草草都漂漂亮亮的。看的我整个人都心情舒畅了！不过济南去曲阜高速在维修，特别特别难开车～～
三孔的具体情况我想单独写，就先说一下票，摆渡车，导游。
票的部分，我们是决定三处都看看，所以直接买的通票。
摆渡车的部分，觉得有点坑，我们自驾去的，感觉并不是很需要？！孔府孔庙我们连着走完的，之后去了下孔林，最后回停车场。且不说我们自己有车，重点是，俩人打车的钱其实低于两张摆渡车票，还有孔林的停车站老远老远的，有点无语……大家不要像我们，一定先做好功课！！
导游的部分，文化景点，可以请一下导游。不用外面请，走进景点里面就有自动上前联系的。至于价格，大家记得砍价，主要是越往后走，你会听到越来越低的报价
                            
	                            
		                            "
三孔景区,2021/4/1,4,很有教育意义，景区非常大，停车场也很大。
kk****120,2021/3/31,5,里面导游特别多，黑的正规的都有，有些烦人。孔林里面挺大但是感觉没太多意思。主要还是孔府孔庙很震撼，曲阜高铁还行机场交通不便，得去济南坐飞机。
M23****1408,2021/3/31,5,值得一去?
_CFT01****0913190,2021/3/29,5,孔子文化博大精深
112****316,2021/3/28,5,很方便，挺好
186****2020,2021/3/28,5,很方便，直接用
虎哥爱吃兔子肉,2021/3/28,5,孔子可以去看看......孔林&#x20;孔庙&#x20;孔府.....不错的选择....咱们的孔子先贤的地方......人很多，文化氛围很强.
小天-vincent,2021/3/26,5,性价比高，
M19****649,2021/3/26,5,有文化，有内涵，值得一去，好好好
三孔景区,2021/3/26,4,孔庙还是很值得逛一下的，很有文化意义。很多出名的石碑。难得来一次，大家都有许愿和烧香。希望所有人都能愿望成真。孔府的观赏点就少了很多，孔林我们就没有去了。
繁華裸烬,2021/3/25,4,值得带孩子去感受一下文学氛围，景色不错，运气好的话还可以近距离看下孔府大戏台??
老猫猫1,2021/3/24,5,使用方便。
思无邪,2021/3/23,5,孔子故里，三孔景区风景好，人文特色。
xiaomeizhu1009,2021/3/22,5,值得去走走看看。。。个人觉得去这样的地方一定要找讲解员一起！
小圆圆丸子,2021/3/22,5,来曲阜必来，值得一来。
Phonix1415,2021/3/21,5,性价比高，拓展了眼界
王森大人,2021/3/20,5,齐鲁文化圣地，儒家思想发源地，摩拜。
M22****8050,2021/3/18,5,非常喜欢的！景色不错啊！性价比很高！值得游玩！
杰仔sj,2021/3/18,4,景点不错，就是门票偏贵了
天神5982,2021/3/18,5,景色不错，性价比高，总体超赞，
三孔景区,2021/3/18,3,"住宿的地方靠近孔府后门，莫名其妙就跟着人群进了景区
因为时间问题，孔林没有去。
孔府建筑挺好的。不过很多都是空房子，一些地方不听导游的讲解可能不太明白，带孩子去的话可以找个导游或者电子导游。我们是两个人单纯出去玩，没有找导游，只单纯看风景。
出来以后是一个步行街。都是卖的一些小玩意，价格不贵，但卖的几乎一样，有点不好玩。
因为先去的孔府。所以要绕去孔庙。花了大概十几分钟左右。
如果先看孔庙。就会比较顺。出来以后顺着指示牌就能进孔府。
有人力车和马车，人力车大概十元，五点以后就五元一趟了。。。
没有共享自行车。三孔景区已经算市中心了，有停车桩，但是却没有一辆共享自行车，这点有点不友好。而且到了晚上，大街上满都是粪便的味道。
路灯不多，门店关门很早。八点多就基本路上都黑了。
                            
	                            
		                            "
M43****0808,2021/3/15,5,景点不错，
chufuqiang,2021/3/15,4,价格有点高
三孔景区,2021/3/15,5,三孔景区的通票是140建议先去网上看看，有便宜的票，可以订第二天的票，车的话，建议不要买30来回票，坐三轮车也不错，也可以打车，别听卖票的忽悠，给你们的建议哈(*^▽^)/★*☆
M20****801,2021/3/14,5,文化底蕴深厚，斯文在兹
祺有此理,2021/3/14,5,总体超赞，性价比高，景色不错，有趣好玩，
曲阜三孔,2021/3/13,2分 一般,再也不去了 诈骗太多 各种骗子
118****589,2021/3/12,4,文化底蕴很好，风景漂亮，由于当地政府疏于管理很多地方损坏不少，听导游说有些地方都有损坏，可惜了这么好的历史景观，当地过度消费孔子，导致很多产业没有发展，游览的时候建议聘请一位导游会增加很多知识。
王晨99,2021/3/10,5,总体超赞，性价比高，
63****137,2021/3/9,5,景色不错，
M15844**Nj,2021/3/9,5,千年礼乐归东鲁，千古衣冠拜孔丘。圣人故里，果然非凡。需要批评的是景区导游管理混乱，建议当地旅游部门加强监管，完善管理制度。不要影响景区。
乐多熊,2021/3/9,5,城市很干净，人们很友好，很热情。很好，很满意。
卡马里奥李自成,2021/3/8,5,景色不错，性价比高，
羔羔的妈妈,2021/3/7,5,当然是值得带孩子参拜儒家孔圣人的啊……
E15****68,2021/3/7,5,人间值得。其实是三个小景点，够玩一整天的了。
320****429,2021/3/6,5,值得一去，老祖宗留下的遗产，尤其是年轻人更应该去看看。
M22****519,2021/3/4,5,性价比高，
颠牛,2021/3/4,5,地方不大，都维持原来的面貌还行
三孔景区,2021/3/4,4,"因为疫情不是旅游高峰期，景区内人不是太多，
在门口找了导游，孔庙和孔府两个讲解100元，要找带工作牌的，孔林没有去。千万别信门口那些骑三轮车的，即使年龄大看着面善和热情也要注意，都说不是坏人变少了，而是坏人变老了，政府也应该实行强制监控监管一下。
纠一纠风气，
刷身份证测体温入园，一路导游会为其讲解其典故。
园区内如果不想消费就可以直接拒绝。
孔孟之乡，礼仪之邦。
                            
	                            
		                            "
M34****6040,2021/3/3,5,。。。。。。。。。。。。。。。不错
三孔景区,2021/3/3,5,"对我印象深刻的就是三孔庙每个庙里的导游，没有拍很多照片，乘坐高铁出站口就是公交，大学一小时01公交车，到达地点先买票，在安检成人140听附近居民说是年前五月份才涨钱的原来都是70一张成人票，感觉门票比故宫都贵还是五a景区应该不会让我失望，先进去的是孔庙和孔府，这个导游钱是必须要花的，门口五十一人，便宜点30一位导游，不请导游你是真看不懂，还可以学习更多的地理文化，这钱花得值，逛完这两个又去孔林，路上饿了路边全都是卖煎饼卷大葱的，一天吃了三份这玩意但是不贵有10块的，还有6块的，肯定有好吃的也有做工比较粗的，可以买一个尝尝。往北走就是孔林，说里面都是墓，门口遇见一个40岁导游阿姨，冲着我们就过来了，真是甩都甩不掉，跟了一路。她自己讲一路，反过来给我要钱，五元也行。最后没办法只能跑了，一路上什么也没逛，弄的心情很浮躁，这里的导游真的是执迷不悟，不懂得适可而止。我话说的很委婉也听不进去，反正对于当地导游我也很无奈，也不想说很难听的话，总之孔林也可不去，占地面积还很大，步行大约30分钟左右，景区人员说步行需要两个小时，都是骗你们的，总之这次旅行心情很愉快，导游影响了所有，推荐大家可以去学习文化还是很不错的，一定要找专业的导游！！！
                            
	                            
		                            "
三孔景区,2021/3/3,5,"很不错的地方，在小朋友进入小学之前特地去拜了下孔子，愿孩子能读书顺利
在曲阜，能感受到当年孔子的教育，六艺，还是属于很不错的，只希望政府能好好开发，唯一的遗憾是没有看到城门开，时间太早了，不适合我们这些晚起的人
在那里学习了什么叫勾心斗角，处出原来在孔庙
买了把戒尺，算作一种纪念，除了空气质量不好，节奏很舒适，缓慢的节奏
                            
	                            
		                            "
ctjshto,2021/3/1,5,性价比高，出行方便！……
贝勒埃格利斯斛律光,2021/3/1,5,景色不错，总体超赞，
三孔景区,2021/3/1,3,"终于有机会到孔庙参拜至圣先师。据说我们来得很巧，第二天就要开祭祀活动，好像就不接待游客了。三孔之间有一定距离，买票可以乘坐指定中巴。之前做攻略听说一定要请导游，我就信了，结果导游的水平也太糊弄人了，很多知识还不如自学得来（没有凡尔赛的意思），心疼导游钱。这就是旅行要付出的代价吧……
                            
	                            
		                            "
沙漠牧羊人,2021/2/26,5,这是一个很好的地方，值得一游。
三孔景区,2021/2/26,4,"来到曲阜，首先参观了三孔景区，三孔是孔庙，孔府，孔林的统称。孔庙是纪念孔子的祠庙建筑，孔府是孔子的世袭衍圣公的后代居住的府第，孔林是孔子及其后裔的家族墓地。历代对孔子儒家学说的推崇，使得这里的文物建筑得以完好保存。
                            
	                            
		                            "
M47****206,2021/2/25,5,很有文化底蕴！可以去看看！
_WeCh****177636,2021/2/25,5,景色不错，有趣好玩，
zh****ule,2021/2/25,5,比较壮观，文化低运动适合春秋区。
M25****4650,2021/2/24,5,非常值得带孩子去看一看走一走，感受传统文化教育景色不错，有趣好玩，总体超赞，性价比高，
EricWang,2021/2/23,5,性价比高，
M25****4650,2021/2/23,5,总体超赞，景色不错，性价比高，有趣好玩，
138****2599,2021/2/23,4,景色不错，
2461729275,2021/2/21,5,曲阜三孔去了几次，这次是人最少的。
月影清心,2021/2/21,5,很值得去，朋友婚礼从北京过来，一直没有来过，回程时特意来看看，儒家文化
M43****791,2021/2/21,4,景色不错，性价比高，
三孔景区,2021/2/20,4,"来曲阜必来三孔景区，孔子文化大家从小都耳濡目染，不必多说了。三孔是孔府孔庙孔林，一般都是合在一起买票游览的，但是孔林离孔府和孔庙比较远，可以自己乘电瓶车去，那边停车位很少，车位收费也比较贵，大家最好早点去
                            
	                            
		                            "
三孔景区,2021/2/20,5,孔庙、孔林、孔府，孔子的圣地。
Dandanaa,2021/2/19,5,总体超赞，文化旅游挺好
M31****3763,2021/2/19,5,和家人一起自驾去的，停车方便，到曲阜下午一点多了，可能是下午吧，人不算多。&#x0A;到了那有一种朝圣的感觉，里面有很多故事典故，建议找个导游，没有导游讲解基本上看不懂，门口就有很多导游会主动搭讪，价格不高，30-50吧。
尚宜,2021/2/18,5,景色不错，总体超赞，有趣好玩，
300****576,2021/2/17,5,三孔景区是一直想去的，这次过年终于有时间带上父母和孩子一起去，专门请了导游讲解，不然逛一圈就出来很没有意义。三个景点大约用了三个多小时，距离都比较近。
青岛陈洋,2021/2/17,5,非常好的美女导游，热情，仔细，不催不急，而且能把时间控制的非常好。景点介绍生动，言语清晰，口语亲和，综合体感觉没有不到位的地方，非常完美的一次孔府孔庙之行。
156****2279,2021/2/17,5,景色不错，
三孔景区,2021/2/17,5,"曲阜的三孔景区分为：孔府 孔庙 孔林三个大块，每一块都记录了不同时期孔家思想的变化和孔家世世代代的发展历程。
儒家思想被后人不断的学习和研究，这是我们的祖先留给我们最珍贵的东西，所以迈入孔府的一瞬间，除了眼前的美景，更多的是文化和学识的气息，不得不让人全身心投入到这片圣神的土地。
这三大部分分布的范围很大，想要一天都看完可能需要加快脚步了，几大部分之间隔的不远，都有马车和汽车，还有脚蹬三轮车的师傅运输，可以自己选择哦！

门票：三个园通票是140，网络和线下均可购买！园区内也没有什么需要再次消费的环节，当然除了吃喝啦！

餐馆：附近的小吃和餐饮太多了，目不暇接，有一个推荐哦，如果你不是山东人，既然来了就一定要尝试一下咱山东的煎饼卷大葱，不吃这道硬菜怎么好意思说自己来过山东

交通：周边停车设施齐全，位置太多了，大部分还是需要收费的，公交和旅游大巴都有站点，出租车也有很多，从景区到曲阜东站大概1小时不到的样子，交通还是很方便的。

好客山东，醉美曲阜！有时间一定要带上家人朋友一起来感受一下孔家文化的风采！

#对了，忘了说了：喜欢古风爱穿汉服拍照的朋友们，这里真的太合适了！在参观的过程中也有遇到部分汉服青年，真的太美了！
                            
	                            
		                            "
M45****7662,2021/2/16,5,还行，满意。
138****2599,2021/2/16,5,古迹颇多，值得一看总体超赞，
云璞,2021/2/16,5,三孔景点参观结束后，还去了孔子博物馆，建筑设计很有特点，内容也很丰富。
ByeGod,2021/2/16,5,景色不错，有趣好玩，
克拉尼骆统,2021/2/16,4,有趣好玩，
M40****3308,2021/2/16,5,景色不错，有趣好玩，性价比高，总体超赞，
luckytianli,2021/2/15,5,三孔还是值得一去的。尤其是孔林。
_CFT0****3103,2021/2/14,5,还挺不错的一个地方&#x20;可以去深入了解一下
当地向导呛人,2021/2/13,5,景色不错，
稻草人1980,2021/2/13,5,带孩子去感受一下儒家文化气息&#x20;孔府和孔庙比较近&#x20;需要半天时间&#x20;从孔庙出来后有个小吃街&#x20;吃点东西从北门出去&#x20;再坐车去孔林
锦丶鲤,2021/2/13,5,景色不错，
