user,time,score,comment
118****492,2021/4/15,5,蓬莱阁素以“人间仙境”著称于世，其“八仙过海”传说和“海市蜃楼”奇观享誉海内外---到了蓬莱即是仙，不愧为中国古代四大名楼之一！
小孤隆,2021/4/15,5,感觉很棒，景色宜人，浏览了很多的风景，非常漂亮，人不多，走的很舒服。
谢术,2021/4/15,5,性价比高，
谢术,2021/4/15,5,景色不错，
我是小小马哥哥,2021/4/14,5,环境不错，人很多，不要节假日出去。
蓝色之梦2816,2021/4/14,5,非常不错的一个地方，沿海难得的地方
摇滚特工,2021/4/11,5,天气好的时候，景色太美了，海天一色！！！
阿平0001,2021/4/10,5,去哪儿看樱花，不得了，非常棒，北方的情况很好
_WeCh****76802,2021/4/8,4,景点挺大，游玩了3个小时，趣味性一般，
何泰乐,2021/4/8,5,仙人乘风已归去，亭台楼阁依旧在，&#x0A;神驴望海微风徐，波澜壮阔黄渤海。
M28****9801,2021/4/7,5,这里是八仙过海的地方，也经常会出现海市蜃楼。
M41****6165,2021/4/7,5,景色不错，＇性价比高，有趣好玩，总体超赞，
M17****522,2021/4/7,5,是我喜欢的复式套房，可以和朋友都住在一起，卫生干净，设备齐全，装修风格也很喜欢
_WeCh****976425,2021/4/7,5,景色不错，性价比高，有趣好玩，
佛系小老弟,2021/4/7,5,景色不错，就是施工的地方比较多
186****2853,2021/4/6,5,美丽的仙境&#x20;让人流连忘返
M46****3305,2021/4/6,5,吹吹海风，看看海景，蓬莱仙岛蓬莱境，身在蓬莱似神仙
_WeCh****74000,2021/4/6,5,景色不错，总体超赞，
方玉兰,2021/4/5,5,不错，有人文景观，有自然海景，远眺大海拍岸。走一圈下来也就是两小时。就是这个季节还有点冷风大，注意天气。
_WeCh****080664,2021/4/5,4,没去年十一去的，很好
M57****97,2021/4/5,5,八仙过海不值80块钱，希望能摘除五星旅游景区
蓬莱阁,2021/4/5,2分 一般,有待改进，感觉真的价格有点贵了，还不如旁边沙滩好玩
游游世界游游,2021/4/4,5,能爬山，散步，有海景，有文化古迹，不错。
M22****1438,2021/4/4,5,有趣好玩，景色不错，有自然风景也有历史沉淀。景区内的海上丝绸之路博物馆和和西门外的登州博物馆都是免费的，馆虽小但都值得一去。
M28****120,2021/4/4,5,景色不错，总体超赞，
大森林,2021/4/4,5,景色宜人，游客不多。很好玩！环境非常好，唯一遗憾是没有去刘公岛！
M34****7501,2021/4/3,5,不错。景色不错，
M39****981,2021/4/3,4,停车场很大，这个很方便。入口刷身份证，可以在售票大厅拿个简易的景区地图，方便找地方。校场拍了照，旁边的纪念馆没进去。接着有座桥，桥上拍照很好看。最漂亮的景色的蓬莱阁后面的海滩，特别漂亮。要去坐缆车就需要离开景区了，注意缆车是另外收费的项目。
蓬莱阁,2021/4/3,2分 一般,没什么意思，也就是打个卡吧。性价比低，可玩性低，景色一般，
320****990,2021/4/1,5,环境好很好，
M25****2201,2021/3/31,5,性价比高，有趣好玩，景色不错，
M27****4901,2021/3/30,4,还行吧，就那样
jinghongliusanyuan,2021/3/29,5,风景特别漂亮，亭阁内的人物栩栩如生，去的时候正好是妈祖100年诞辰
Mr_伊凡,2021/3/29,5,八仙过海，各显神通。来蓬莱阁看看吧！
Andy顾,2021/3/29,5,〉神仙待过的地方，赞一个！！！
遇见值得怀念,2021/3/29,5,来山东，来蓬莱，可以来这里逛一逛
扬帆岁月,2021/3/27,5,景色不错，
_SEM2****61323,2021/3/26,4,看了几个阁楼，因为游玩时间紧张没有人讲解，觉得没什么意思，票价有点高。
蓬莱阁,2021/3/26,2分 一般,没有什么值得去看的，除了炮台拿得出台面，其他的都是大小不一的寺庙，性价比也太低了。
八仙过海,2021/3/26,1,不单单是这个景点，整个蓬莱都一样，名气在外，游客体验极差。不建议大家来。
daidai对对,2021/3/23,5,【景色】嘻嘻嘻这里不就是猪八戒的地盘吗，还是挺好看的呢，蛮不错的样子呀，真的还是蛮好的啦
_WeCh****749888,2021/3/22,5,环境超级棒&#x0A;【性价比】&#x0A;【趣味】&#x0A;【景色】
心系于海,2021/3/21,4,景色不错，来的时候天气挺好，就是风有点大吹的头疼，黄渤海分界线是有点…蓬莱阁景区里面还可以，戚继光纪念馆还不错，战斗英雄
wishful5,2021/3/21,4,看海很漂亮
一杯苦咖啡912,2021/3/20,4,指示牌不是很清楚&#x20;古建群只能出入一次&#x20;如果买了单程的横田山索道&#x20;自己下来是无法走回来时的停车场的&#x20;因为西门是关着的&#x20;只能买双程的&#x20;这样很不好
s582293693,2021/3/18,4,还好吧，送弟弟上学，顺道逛一下！
M43****073,2021/3/17,5,总体超赞，景色不错，性价比高，
M33****1239,2021/3/15,5,蓬莱这个地方真好，靠海，但很少有苍蝇。
Danielllllllll,2021/3/15,4,这种阴天来看蓬莱仙岛最适合，若隐若现，但门票价格感觉性价比不高，整个景区可参观性不强，感觉好多建筑是后来仿古复建的？栈道也被拦起来了，有些区域无法游览。
爱咬人的兔子,2021/3/13,5,蓬莱仙境，果然名不虚传，来了都说好。
300****305,2021/3/13,5,八仙过海，各显神通，就是发生在这附近
_WeCh****767539,2021/3/12,4,整体感觉不错
_WeCh****978941,2021/3/11,5,景色不错，有趣好玩，性价比高，总体超赞，
Widelialin,2021/3/11,5,以前来过几次，都没请导游。这次在景区请了两个内导，讲解的很详细。景色不错，总体超赞，
景色天空,2021/3/11,5,人间仙境，山海天相接，美的无法理解??
M52****411,2021/3/10,5,非常值得一游
_WeCh****841250,2021/3/7,5,景色不错，有趣好玩，
潇洒1哥,2021/3/7,5,八仙过海的胜地，美美的景，来此旅游不枉费，让人心旷神怡的地方，让心情升腾的地，美的海边美的景，一年四季都可来的好地方，美！
M37****344,2021/3/7,5,风景值得一去
当地向导西部行者,2021/3/7,5,一个发现历史，了解文化的人文古迹，保存的比较完好，值得前去！
我是好居民,2021/3/7,5,八仙过海景区，蓬莱必看项目，传说仙境值得一看！
E00****59,2021/3/6,5,性价比高，景色不错，总体超赞，
阁沙湄岛柏宜斯,2021/3/6,5,蓬莱阁名声在外，是四大名楼之一，不少人慕名而来，历史建筑还是不错的，就是景点并不大，很快就能看完。周围海边风景也不错的。
_M13****4118,2021/3/6,5,非常不错的景点
三月里的阳光14,2021/3/6,5,远眺东瀛，碧水茫茫；海上仙山，矗立隐约；桃花琼浆，金石之乐；俯仰皆雅趣，净土何极乐！
110****340,2021/3/5,5,去烟台到时候一定要去看看仙山。
景色天空,2021/3/5,5,素以“人间仙境”著称于世，其“八仙过海”传说和“海市蜃楼”奇观享誉海内外。
_WeCh****67888,2021/3/4,5,景色不错，性价比高，总体超赞，
善待他人,2021/3/2,5,八仙过海，各显神通，太美了！去玩了一周&#x0A;【景色】&#x0A;【趣味】&#x0A;【性价比】
jimmy6228,2021/2/28,5,景区管理不错，干净整洁。结束出门前可以看看古船博物馆非常不错。
圈圈园园圈圈园园圈圈园园,2021/2/28,5,性价比高，总体超赞，有趣好玩，景色不错，?&#x20;?&#x20;?&#x20;?&#x20;??
我自独行独行客,2021/2/27,5,蓬莱阁，位于浙江省绍兴市，为唐代丞相元稹任浙江观察使，越州刺史时所建，为唐宋浙江的行政办公中心花园，因众多名流的歌颂而名盛一时。绍兴在历史上被称为“蓬莱仙都”，源于蓬莱阁和镜湖交相辉映的湖山胜景。
圈圈园园圈圈园园圈圈园园,2021/2/26,4,额…还可以吧
文旦柚,2021/2/25,4,蓬莱阁的景色是不错的，就是可惜团队游实在太多了，挤得慌
可爱的南南,2021/2/25,4,里面不算很大，半天足够啦&#x0A;环境还可以
潇洒1哥,2021/2/25,5,这么美的海边房见过多少？纯洁的美，淡雅的美，心情舒畅的美，走走停停，小憩一宿，都是惬意的享受！美不只眼中，呼吸也顺畅，体验吧！
fz666,2021/2/24,4,浩浩渺渺，特别是在清晨有雾的天气，远望过去真有一些神秘色彩
08****105,2021/2/22,4,一定要去蓬莱阁看看，景色真的很美
辉辉520,2021/2/22,5,出差带老人去溜达，老人玩的很高兴。
M25****2912,2021/2/22,5,还可以，不是我喜欢的风格总体超赞，性价比高，
懒得下次一定,2021/2/21,5,。。。。。。
淼淼,2021/2/20,5,人间仙境，蓬莱阁。蛮不错的景点。
阿狸97,2021/2/20,5,烟台蓬莱八仙过海景区不错的，有很多的特点。
马典拿肯,2021/2/19,5,整体来说不错，就是去晚了，匆匆转了一圈。
热地快,2021/2/18,5,波涛汹涌，当天去风大&#x0A;更有一股浓浓的文化历史气息&#x0A;彷佛八仙犹如面前。
热地快,2021/2/16,5,不错。很壮观&#x0A;而且人文文化很深&#x0A;我觉得值得
M27****4023,2021/2/16,5,一般般，没啥看的
139****7115,2021/2/16,4,在蓬莱市区的海岸线上，到达很方便。景区面积很大，分为博物馆，古建筑区，望海区，黄渤海分界区等，来蓬莱旅游或者是胶东半岛沿海游，这个景点值得来，了解了历史文化，还有当地民俗，感觉有趣好玩，性价比高，景色不错，对接下来的沿海游行程是有帮助的。
庐州月下,2021/2/16,4,一进入景区就听到熟悉的《八仙过海》的主题曲，一代人满满的回忆。蓬莱阁保存还算不错，主体建筑不大，看起来古朴雅致，典型的北方特色。登阁远望，海天一色，心旷神怡。
_WeCh****79356,2021/2/15,5,蓬莱仙境山不太高，比较适合孩子家庭一起出游，戚继光故居红色教育基地，船舶博物馆可以详细了解整个船舶的发生发展史，比较有教育意义
锦毛鼠v,2021/2/15,5,好好好好好
大森林,2021/2/15,5,很好&#x0A;【性价比】&#x0A;【趣味】&#x0A;【趣味】&#x0A;【景色】很棒啊
蓬莱阁,2021/2/15,1分 不佳,感觉非常不值得去，去了就后悔
蓬莱阁,2021/2/15,1分 不佳,没有什么意思，感觉不值！
159****0033,2021/2/14,5,景区景色和服务特别好，景区在人员和防疫方面做的很好，大美蓬莱欢迎你。
咸菜搂毛豆,2021/2/12,5,中国四大名楼蓬莱阁果然名不虚传，蓬莱景区内交通非常方便，去的时候下起了大雨别有一种风景，乘坐蓬莱阁的跨海缆车也非常方便可以直接到黄渤海交界线！
m41****8615,2021/2/11,5,古迹保存的很好，难得。
M38****8586,2021/2/10,5,八仙过海，各显神通，蓬莱阁欢迎大家！
M22****8762,2021/2/8,4,风景不错??、人比较少。
喝水吃饭快快长大,2021/2/8,5,蓬莱阁的八仙过海景区在夏天的旅游旺季，有很多的游客。
yxm4901,2021/2/6,5,值得一去的地方，了解一下八仙过海的故事，海边小山上散散步看看海，看看渤海黄海分界线，不过我没注意去看，是听别人说的，人不多的时候可以走走。
竹林听雨George,2021/2/4,5,海景还是很漂亮的，还能看到黄海和渤海的分界线。
南方以北,2021/2/4,5,很好很好很不错
客官你来la,2021/2/3,5,蓬莱阁位于山东省烟台市蓬莱市，是一处凝聚着中国古代劳动人民智慧和艺术结晶的古建群。蓬莱阁的主体建筑建于宋朝嘉佑六年(1061年)，素以&quot;人间仙境&quot;著称于世，其&quot;八仙过海&quot;传说和&quot;海市蜃楼&quot;奇观享誉海内外。
_WeCh****37582,2021/2/3,5,景色不错，
一位不愿意透露姓名的男士,2021/2/2,5,蓬莱仙岛地方真的很不错，很美的地方
我是好居民,2021/2/2,5,去过好几次了，人文景点，来烟台必去
xu****33,2021/1/31,5,性价比高，有趣好玩，景色不错，总体超赞，
D14****71,2021/1/28,4,巨热的大夏天，酷暑难耐，看什么都失去了兴致。门票不便宜，进去半小时买了几串大鱿鱼就出来了
竹林听雨George,2021/1/25,5,一边是山，一边是海，景色很美。
Liberty_a,2021/1/24,5,性价比高，有趣好玩，景色不错，总体超赞，
_WeCh****748900,2021/1/24,5,来烟台一定要去蓬莱阁，人间仙境
kqsak47,2021/1/22,5,蓬莱仙境，海市蜃楼一样的美景，干净的美丽海景！！！
M46****213,2021/1/22,5,景色不错，性价比高，
kqsak47,2021/1/22,5,蓬莱仙岛，八仙过海传说，云雾缭绕！！！
M37****058,2021/1/21,5,上中学时候去过，如今已成难忘回忆。
103****501,2021/1/20,4,冬季游客少，景区内很安静，值得一看。
baincun,2021/1/19,5,现实和神话世界完美结合，蓬莱仙岛就是最好的舞台
M13****398,2021/1/18,5,总体超赞，性价比高，景色不错，有趣好玩，2020年是半价门票，值得推荐。
TaleTell,2021/1/16,5,蓬萊閣下的自然海灣，秦漢時期便為天然良港。唐代，以“登州海行入高麗，渤海道”著稱於世。日本，朝鮮遣唐使多由此登陸，登州城內設“新羅館”，專門接待朝鮮半島使節。蓬萊因登州港而日漸繁華，杜甫曾賦詩云：“吳門轉粟帛，泛海陵蓬萊”，登州成為中外交流重要口岸和南北海運重要樞紐，與泉州，揚州，明州並稱中國四大古港，是海上絲綢之路北方最重要的港口。&#x0A;蓬萊閣除了觀瀾，最迷人的就是這片始建於北宋，經過宋明清擴建和改建的古建築群了，走在這裏，像是穿越仙境。&#x0A;最後不要錯過登州博物館和靠近南門出口的古船博物館，兩個館完整地呈現了登州的整個歷史。古船博物館保存了當年挖掘出來的海上絲綢之路的古船，還原了當年與外國貿易往來的情景，還有很多古船上出土的文物，還是比較值得一看的。
冥王星911,2021/1/16,5,楼台阁宇很漂亮，拍风景很棒的地方
麦克史高飞,2021/1/16,5,全国重点文物保护单位，值得一去。
蓬莱阁,2021/1/16,2分 一般,性价比低，
三月里的阳光14,2021/1/15,5,闻海听涛，东瀛仙境，云雾缭绕，且慨而慷
139****6813,2021/1/15,5,蓬莱阁&#x20;蓬莱阁，位于山东省烟台市蓬莱区西北的丹崖山上，是一处古建群。蓬莱阁的主体建筑建于宋朝嘉祐六年（1061年），素以“人间仙境”著称于世，其“八仙过海”传说和“海市蜃楼”奇观享誉海内外。第一次冬天来蓬莱阁，与夏季人流如织的景象截然不同，有了仙境的感受，就是海风迎面，真冷呀。
M10****707,2021/1/15,5,小孩的孩子们
SingKay,2021/1/15,4,地方还可以吧，感觉烟台的旅游资源还是可以的，就是有点分散而已，我觉得蛮好的，人流量也不是很多的一个景区，晚上看看也正正好！有空来走走啊！
nj海虹,2021/1/14,5,位于胶东半岛最北端，是国家级重点风景名胜区
我是小小马哥哥,2021/1/14,5,值得一去的好地方，环境很好人也不多。
m41****88,2021/1/14,4,三仙山景点其实做的还不错，有气势，建筑也有特色，就是门票贵了点。
m41****88,2021/1/13,5,蓬莱阁临海，常年云雾缭绕，恍如身处仙境一般。
110****505,2021/1/13,5,蓬莱仙境历史悠久，四大名阁之一，文化气息浓厚！
自驾走八方,2021/1/12,5,中国四大名楼之一，八仙过海传说名天下
M22****4422,2021/1/12,5,三仙山风景区位于烟台市蓬莱区北端的黄海之滨，西与八仙过海景区、三仙山温泉相毗邻，北与长山列岛隔海相望，是一处集旅游观光与休闲度假于一体的综合性景区，更是山东半岛黄金旅游线上的一颗璀璨明珠。整个景区由和气大殿、小怡和园、蓬莱仙岛、方壶胜境、瀛洲仙境、瀛洲书院、艺术博物馆、蓬莱历史文化集锦、玉佛寺、万方安和、歌舞大剧院等景观组成。与景区配套的还有古典建筑风格的五星级三仙山大酒店、温泉洗浴等休闲度假设施。
自驾走四方,2021/1/11,5,历史文化名胜，中国四大阁之一。
M22****4422,2021/1/11,5,蓬莱阁位于山东省烟台市蓬莱市，是中国古代四大名楼之一，是一处凝聚着中国古代劳动人民智慧和艺术结晶的古建群。蓬莱阁的主体建筑建于宋朝嘉祐六年（1061年），素以“人间仙境”著称于世，其“八仙过海”传说和“海市蜃楼”奇观享誉海内外。&#x20;蓬莱阁历经风雨沧桑，如今已发展成为以古建筑群为中轴，蓬莱水城和田横山为两翼，四种文化（神仙文化、精武文化、港口文化、海洋文化）为底蕴，山（丹崖山）&#x20;、海（黄渤二海）、城（蓬莱水城）、阁（蓬莱阁）为格局。
206****056,2021/1/10,5,冬季的蓬莱阁几乎没有游客，但是景色依然秀丽
sh_hy,2021/1/10,5,八仙过海地，景色宜人
szyb,2021/1/10,5,总的来说还可以，服务环境都还可以
M31****551,2021/1/8,5,冬天去没有什么景色了，夏天去应该风景不错
M15****026,2021/1/7,5,蓬莱仙山，景色不错
布晓呆,2021/1/7,4,烟台是沿海城市，景点非常多，坐落在山东蓬莱市北黄海之滨，与丹崖山、蓬莱阁、长山列岛隔海相望，游览面积5.5万平方米，主要景点近40处。周围海域天高水阔，景色壮观。春夏之交，常有海市、海滋出现，奇景虚幻缥缈，美不胜收。
M15****026,2021/1/7,5,风景不错，可以坐船坐快艇出海
205****993,2021/1/5,5,蓬莱仙阁，海上明珠
mad****06,2021/1/3,5,八仙过海的地方，游人如织，风景秀丽，海边漫步，非常令人难忘
M23****6124,2021/1/3,5,景色不错，总体超赞，
137****2339,2021/1/2,5,门票50，比较优惠，去的时候难得的人少。
ma****625,2021/1/1,5,景色不错，雪后景色很美。
Thiago123,2020/12/31,4,感觉八仙过海好看多了&#x20;很多地方冬天没开
_WeCh****86495,2020/12/31,5,性价比高，有趣好玩，
201****836,2020/12/30,5,总体超赞，景色不错，
e04****09,2020/12/30,5,总体超赞，有趣好玩，景色不错，性价比高，蛮好的。蛮好的。蛮好的。蛮好的。
约翰威克斯,2020/12/30,5,【景色】景观设计非常漂亮&#x0A;【趣味】要来的地方非常多&#x0A;【性价比】假期来的话非常合理
zzc19920913,2020/12/29,5,景色不错，有趣好玩，性价比高，总体超赞，
云淡风轻扬1984,2020/12/28,5,看看传说中的仙人走过的地方，感受一下风景。
M28****4162,2020/12/27,4,蓬莱就是仙娥好，真的一方宝地啊
leilei8067,2020/12/27,5,蓬莱阁这个地方非常值得大家去，风景区非常的美。
橙Zz,2020/12/27,5,有趣好玩，性价比高，总体超赞，景色不错，
云淡风轻扬1984,2020/12/25,4,烟台第一景点，来烟台必去的地方之一。
海梦苑,2020/12/24,5,中国的四大名阁之一的蓬莱阁，坐落在丹崖山上，历史悠久，风景优美，举世闻名，相传八仙就是在这里过海的。
_WeCh****910792,2020/12/22,5,景色不错，挺好的，就是那天天气有点热，不爱动弹，该玩的也都玩了，不错，非常好，不错，不错，不错，不错，不错，不错，不错，不错！
鱿鱼铁板烧,2020/12/22,4,景色不错，有趣好玩，总体超赞，性价比高，
东夷西羌的行游生活,2020/12/21,4,蓬莱阁包括三清殿、吕祖殿、苏公祠、天后宫、龙王宫、蓬莱阁、弥陀寺等几组不同的祠庙殿堂、阁楼、亭坊组成的建筑群，这一切统称为蓬莱阁。除去不靠谱的八仙传说，蓬莱其实是古代登州府治所，是当时中国东方的门户。久负盛名的登州古港，是中国古代北方重要的对外贸易口岸和军港，与我国东南沿海的泉州、宁波和扬州，并称为中国四大通商口岸。蓬莱依山傍海，所以又以“山海名邦”著称于世，山光水色堪称一绝。
lmhappy,2020/12/21,5,感觉还行，我们住附近，哪里有有电动车，扫描就能骑着有，我觉得特别好，停到景区门口，进去就行，门票在门口和携程定，价格都差不多，怎么都行
M15****744,2020/12/20,5,有趣好玩，
M42****804,2020/12/20,5,很好很不错
筱筱筱,2020/12/18,5,景色不错，有趣好玩，
余生请爱,2020/12/17,5,性价比高，有趣好玩，景色不错，总体超赞，
M35****7190,2020/12/17,5,蓬莱仙境名不虚传，虽然是冬天&#x20;，赶上天气晴朗，蓝天白云风景如画，值得一游。总体超赞，景色不错，性价比高，
_WeCh****48141,2020/12/17,5,景色不错，
春秋战国cqzg,2020/12/16,5,最美的太阳和最美的海边分界线最美的烟台
小小小唯-Z,2020/12/16,5,景色不错，值得一游！总体来说还是超级赞的地方，推荐朋友来玩！
159****9911,2020/12/14,4,烟台真的很美，山东大地的好地方
大DDDDDD,2020/12/13,4,这是一个有故事的地方，虽然多年前已来过了，但这次到烟台，还是选择再去一次，冬天是旅游淡季，游人很少，是看自然景观最好的时候，可惜去的那天天气不佳有雾霾，看不到海天一色的美景，不过现在景区更大了，可连同田横山一块游览，内容也更丰富了；在携程网上订门票很便捷，值得推荐。
M46****308,2020/12/12,4,这里还挺大的，东西还挺多的，不错
皮索涅杜牧,2020/12/11,5,景色不错，
皮索涅杜牧,2020/12/11,5,景色不错，
珠1226,2020/12/10,5,景色宜人优美
三仙山,2020/12/10,1,里面商业太浓，叫麦严重，整个一圈走下来，乱七八糟的全是商业，很不规范
286****885,2020/12/9,5,夏天来的，景色迷人。虽然没看见海市蜃楼，但夏天的海风还是很舒适的，很凉爽，尽管其他城市酷暑难耐。夏天的烟台，很适合一个人走走逛逛吃吃
mecow,2020/12/9,4,新建的景区，观景不错，应该感受一下。最值得去的地方个人认为是祈福台，虔诚的许个愿，希望2020年既是挑战，也是机遇，奥利给！
蓬莱阁,2020/12/9,1分 不佳,里面卖的各种书籍都是盗版的，就没人管吗，里面纪念品漫天要价，同样纪念品在一个景区内相差几十上百的，景区怎么管理的，假货一堆，5a级景区真是太差了，商业味太重了
M25****519,2020/12/8,5,感受道家文化！景色不错！
_WeCh****199992,2020/12/8,5,景色不错，有趣好玩，性价比高，
M35****455,2020/12/8,5,有趣好玩，景色不错，性价比高，
_WeCh****646319,2020/12/8,5,很值得去，门票50，很划算与疫情可能有关系吧，建议请个导游，可以很好的了解和游览！仔细逛的话需要4-5个小时！
M22****9484,2020/12/8,5,门票50，疫情原因人不算太多，景色很美，还有好多附属可玩的设施
中国梦,2020/12/8,4,八仙过海景区，景色优美，历史气息浓郁！
baincun,2020/12/7,5,虽然只是一个传说而已，然而这里并没有敷衍了事，非常尊重原著重塑景区，很好
常青藤116,2020/12/6,5,风景很好，值得去
M10****443,2020/12/6,5,景色不错，
洛九丶,2020/12/6,4,【景色】天色很好看，水天一色。景色宜人，心旷神怡。&#x0A;【趣味】比较低，主要是有历史性的建筑&#x0A;【性价比】较高，门票很便宜，出行也还算便利
M10****443,2020/12/6,5,景色不错，
M25****5813,2020/12/5,4,还行吧！没有想象的好
M33****2964,2020/12/5,5,值得推荐，值得一游
心灵的伤害,2020/12/5,5,一直想要来的地方，这次终于实现了，风景不错，景色也不错，景区里面建设非常好，各种典故非常有意义，值得学习，来旅游的人也不少。
E49****99,2020/12/4,5,位于蓬莱，自古有云，蓬莱仙境，八仙过海，值得一游
M22****6437,2020/12/3,5,蓬莱仙境，非常壮观，游人很多，就是时间太仓促。
jy00950440,2020/12/3,5,周边风景挺漂亮的
xuanwulily,2020/12/1,5,景色不错，蓬莱阁不大，整个游程2个多小时就可以。
来吧和你一起,2020/12/1,5,非常方便。
M58****373,2020/11/30,4,可以看一看
M38****1036,2020/11/30,5,网上订票非常非常非常的方便&#x20;而且比窗口便宜很多，经典风景不错，很推荐大家订购
一帘幽梦825,2020/11/30,5,门票有点贵，夏天去真的很热，登顶后的景色还不错。
189****6388,2020/11/30,4,夜景灯光秀美
_WeCh****413987,2020/11/29,5,景色不错，总体超赞，
广州好热,2020/11/29,5,期待下次有机会再去，在蓬莱阁听到了海哭的声音，遥望辽东半岛，感受历史的气息，唯一不足感觉是周边产品的开发，感觉特色性不足
tianzuzi,2020/11/29,4,这次就是冲着去蓬莱而去烟台的，八仙过海景区都是人造景观，所以没去，蓬莱景区还值得一逛，登上最高处看看大海还是别有一番韵味。
善待他人,2020/11/29,5,很美的地方，值得去游玩，在哪里玩了一个月，真是仙境一般&#x0A;【景色】&#x0A;【趣味】&#x0A;【性价比】
浪漫雨季WNQ,2020/11/28,5,这里景色很美趣味性很强性价比很高
Diamondcai,2020/11/27,4,跟预想的还是有一点差距的
M22****7370,2020/11/27,5,很好！值得一看！性价比高！！！！！！！！！！！！！！！！！！
关水立方,2020/11/27,5,真的是个好地方，下次肯定还会来的
Diamondcai,2020/11/27,4,还有一部分在建设中，总的体验一般。
悠然自恰,2020/11/26,5,自然景色好
189****4351,2020/11/24,5,【景色】景色很不错。&#x0A;【趣味】海景很不错。&#x0A;【性价比】值得去的地方。
八仙过海,2020/11/24,1,千万别去玩，骗人，门票80，都是新东西，正在建设中，也不大，淡季6O啥也没看到，进去二十分钟就出来了
总有刁民要害朕,2020/11/23,4,景色可以，晚上夜景很漂亮，极光也很漂亮，性价比不高
s鼠宝,2020/11/22,5,1111111
哆啦A梦之岛,2020/11/22,4,蓬莱阁，位于山东烟台，是一处古建筑群，素有人间仙境著称于世，其八仙过海传说和海市蜃楼奇观享誉海内外。是民间和道教传说中著名的神仙住所。
M41****3722,2020/11/22,5,带母亲去转转
蓬莱阁,2020/11/22,1分 不佳,性价比低，有待改进，
我曾梦想戎装为裳,2020/11/21,5,总体超赞，
M33****4439,2020/11/21,5,这次带父母过来，爸爸年轻时候在这生活过，算是故地重游，建设的很不错
M19****033,2020/11/21,5,景色超美，那天风大，没有全部逛完。有苏轼的碑帖，很值得一看。
M13****860,2020/11/21,5,这里景色宜人，环境幽雅，性价比高，风景优美，是休闲游玩的好去处啊，欢迎光临！
yingchun123,2020/11/20,5,建议请导游进行游玩，非常值得一游！
路过停留,2020/11/20,5,春夏游玩蓬莱阁，入醉迷台赏传奇
_WeCh****676297,2020/11/20,5,有趣好玩，景色不错，性价比高，
